Rank,cell_type,tissue,n_cells,Uber Score,Functional,Viability,Exosome,Mito Health,Rab Traffic,MDV,TNT,Adhesion,Metabolism,MV Form.,Shedding,Activation,Exosome_norm,Mito Health_norm,Rab Traffic_norm,MDV_norm,TNT_norm,Adhesion_norm,Metabolism_norm,MV Form._norm,Shedding_norm,Activation_norm,Viability
142,neutrophil,buccal mucosa,12,0.5000182833559769,0.3237265906614846,0.7560195860760017,0.5597098469734192,0.0755879282951355,0.5754013657569885,0.0625859797000885,0.6731157302856445,0.4426761269569397,1.0594197511672974,0.572775661945343,0.484512597322464,0.1654452383518219,0.39552854836090046,0.11152332175057199,0.47864694345484177,0.0760130827069302,0.4938703357100143,0.2688299662470912,0.7531389557461032,0.47800751215838505,0.25191146934288905,0.07826795754591954,0.7560195860760017
143,neutrophil,lymph node,263,0.4993499694294341,0.35968082568404025,0.72363483317413,0.6422467827796936,0.09824221581220627,0.6560351848602295,0.06760461628437042,0.7284541130065918,0.5965539216995239,0.8905013799667358,0.7000422477722168,0.7595024704933167,0.4172087609767914,0.45385468748841684,0.1449477249956447,0.5457220902127605,0.08210841012027592,0.534472544843421,0.36227743234649895,0.6330552915023979,0.5842173044274578,0.3948862926760788,0.19737091207471197,0.72363483317413
144,macrophage,ileum,44,0.49911913954454334,0.4416394594111606,0.6022386532500363,0.700218141078949,0.3755508065223694,0.5245609879493713,0.4564429223537445,0.8459547162055969,0.5411607027053833,0.5675997734069824,0.4031098484992981,1.0193016529083252,0.5433642268180847,0.49482114058657545,0.5540920934616539,0.4363554354920632,0.554367508092536,0.6206836668497305,0.32863803711893325,0.4035053152015043,0.33641362336041497,0.5299630567022753,0.25705187202869373,0.6022386532500363
145,neutrophil,spleen,14901,0.49898828258033756,0.3553023261061393,0.7170611992278295,0.5750571489334106,0.11341962218284607,0.6366640329360962,0.06188739463686943,0.7865723967552185,0.48691120743751526,0.9126117825508118,0.7655403017997742,0.6670459508895874,0.3075839579105377,0.40637398211254233,0.16734064952987848,0.5296082204664005,0.07516462424318546,0.5771143893500762,0.29569320659004117,0.6487735235770303,0.6388784290824293,0.3468155968212835,0.1455101905583659,0.7170611992278295
146,T cell,muscle of pelvic diaphragm,82,0.49850808408728176,0.34513570431713514,0.7534393539867477,0.34845981001853943,0.2022223174571991,0.5073402523994446,0.4971954822540283,0.43042638897895813,0.8993478417396545,0.5475336313247681,0.4651508331298828,0.3133273124694824,0.2779480814933777,0.24624509210268272,0.2983611944868835,0.42203038705535556,0.6038630615865244,0.31580724630113555,0.5461592239031753,0.3892403430061111,0.3881896653353834,0.16290751593588396,0.1314902070256766,0.7534393539867477
147,gamma-delta T cell,small intestine,28,0.4982896625037514,0.4743348720579461,0.5647529155462737,0.6538066267967224,0.29734981060028076,0.691829264163971,0.5791741609573364,0.7782140970230103,0.7266730666160583,0.7058497667312622,0.6355834603309631,0.530589759349823,0.4053556025028229,0.4620236492246769,0.43871342088602894,0.5754973526158599,0.7034293240999576,0.5709818387217335,0.4412966592844244,0.5017869032967139,0.530423495317461,0.2758682573678187,0.1917634826106327,0.5647529155462737
148,neutrophil,exocrine pancreas,7,0.4982500593213667,0.3468387074466748,0.7087787293163176,0.4584660232067108,0.13250312209129333,0.674602746963501,0.11189392954111099,0.8418647646903992,0.33518680930137634,0.9058452248573303,0.7295394539833069,0.5547930598258972,0.15038907527923584,0.32398286650182334,0.19549667058269707,0.5611674947200072,0.13589948677594743,0.6176828370711852,0.20355346300326757,0.6439631939700456,0.6088340734233645,0.2884522211689032,0.07114526762199627,0.7087787293163176
149,monocyte,subcutaneous adipose tissue,200,0.49802091092931056,0.42729691737737346,0.6818331533025782,0.6203905940055847,0.22496934235095978,0.6024875044822693,0.3712880313396454,0.8407737612724304,0.6419896483421326,0.9197319149971008,0.625882089138031,0.7631981372833252,0.7736476063728333,0.43840963740528754,0.3319224235523241,0.5011785158187574,0.45094361340282496,0.616882359233497,0.38986980545166233,0.6538352086262883,0.5223272569181049,0.3968077718211363,0.3659931141827533,0.6818331533025782
150,T cell,anterior part of tongue,5,0.4978144661367383,0.38674596811150236,0.6911039252647788,0.58184814453125,0.2685645520687103,0.627532422542572,0.45956769585609436,0.39880475401878357,0.686180830001831,0.4451807141304016,0.48928746581077576,0.4794043004512787,0.3611834943294525,0.41117295544714266,0.39624331062774415,0.5220121011941936,0.5581626658549095,0.29260620260118564,0.41670638675922267,0.31647790008544896,0.40833279030771397,0.24925552483748017,0.17086677550882298,0.6911039252647788
151,monocyte,parotid gland,85,0.49743513974133824,0.37440391533415834,0.701481178975816,0.6129531264305115,0.2354140728712082,0.5559279918670654,0.22802849113941193,0.7487834095954895,0.4921099841594696,0.667130172252655,0.5431782603263855,0.7811903357505798,0.4533382058143616,0.4331538235771815,0.34733270226587165,0.46244804048751453,0.2769493845039564,0.5493883105570624,0.29885033860051685,0.4742612366094541,0.45330712550756314,0.4061624122941444,0.21446283858087875,0.701481178975816
152,neutrophil,sclera,9,0.49719095154136067,0.3558095020034369,0.6798311789600376,0.5492894053459167,0.09539519995450974,0.6455167531967163,0.12469743937253952,0.728011965751648,0.28694355487823486,1.146916151046753,0.769293487071991,0.848354697227478,0.2070455551147461,0.3881647648353959,0.14074720418910602,0.5369723453124234,0.1514498425652009,0.5341481379050483,0.1742561242301638,0.8153399362018192,0.642010634016816,0.4410830172084924,0.09794801518150699,0.6798311789600376
153,mast cell,stomach,884,0.4971020377447076,0.39929352383557415,0.6990338152245956,0.9163876175880432,0.25954315066337585,0.6745728850364685,0.24390923976898193,0.5862326622009277,0.4516448378562927,0.42504432797431946,0.3499433398246765,0.9192564487457275,0.7153825759887695,0.6475810030508824,0.3829330284932763,0.561142654111433,0.2962371653266279,0.4301235414042176,0.274276517577806,0.3021629915467114,0.29204373785342885,0.47794679433761295,0.33842940204487904,0.6990338152245956
154,T cell,brown adipose tissue,232,0.49687020390437614,0.3416459241087903,0.7830988555029926,0.34393665194511414,0.22201398015022278,0.641481876373291,0.49217453598976135,0.3840774595737457,0.6660159230232239,0.48037731647491455,0.42004555463790894,0.21305103600025177,0.39462631940841675,0.24304872499128946,0.3275620472721942,0.5336159378137925,0.5977649289778846,0.2818006701727806,0.4044605688071694,0.3414990801289116,0.35054724546731125,0.1107711127026249,0.1866877301616842,0.7830988555029926
155,mature NK T cell,stomach,77,0.49672220472302453,0.42527092945128786,0.6645080463702002,0.6557630300521851,0.2118535190820694,0.6045461297035217,0.441480427980423,0.5627308487892151,1.2147676944732666,0.6565511226654053,0.4938933253288269,0.7239946722984314,0.6599248051643372,0.4634061750884365,0.3125711830641755,0.502890980766725,0.5361949824286186,0.4128800750028142,0.7377085377253041,0.46674061567507114,0.4121765909365625,0.3764248085664073,0.3121937333987514,0.6645080463702002
156,tissue-resident macrophage,mucosa of stomach,23,0.4960134473539721,0.36720901314096377,0.6368162982978652,0.8032337427139282,0.2800683379173279,0.38911953568458557,0.41759711503982544,0.5553149580955505,0.31933528184890747,0.4225364029407501,0.26369473338127136,1.0584155321121216,0.16990193724632263,0.5676188796178546,0.41321613207531405,0.32368862411191107,0.5071877790490641,0.40743897734058204,0.19392708983671422,0.30038011366588013,0.22006532722558014,0.5502994418373163,0.08037630906660802,0.6368162982978652
157,non-classical monocyte,coronary artery,1,0.49549005401198465,0.4596724073912588,0.5796149855854429,0.627133846282959,0.3700336217880249,0.39087793231010437,0.2273639440536499,1.150278925895691,1.1363528966903687,0.8671563863754272,0.510642409324646,0.8801651000976562,0.5582869052886963,0.4431748721048797,0.5459519739721608,0.3251513442587057,0.276142266474731,0.8439687467282698,0.69008851451294,0.6164593916469485,0.42615446832154347,0.4576221234602182,0.2641114137637392,0.5796149855854429
158,myeloid leukocyte,posterior segment of eyeball,29,0.4947714450223604,0.4289921461180612,0.6387541879634687,0.7671874761581421,0.3282284736633301,0.43754979968070984,0.3546489477157593,0.7538666725158691,0.4606132209300995,0.8486829400062561,0.47555825114250183,1.1415033340454102,0.7572512626647949,0.542146168066083,0.4842721649034856,0.3639752817599328,0.4307348055239544,0.5531179407707626,0.2797228698254324,0.6033266630073517,0.39687513212932535,0.5934990828480026,0.3582364186982929,0.6387541879634687
159,macrophage,vasculature,584,0.494420961307918,0.44230987619392315,0.6346673504469318,0.7695252895355225,0.29168495535850525,0.5247758626937866,0.43615901470184326,0.7872579097747803,0.6449103951454163,0.6564117670059204,0.537070095539093,1.0328848361968994,0.8040086627006531,0.5437982239241208,0.4303554265865661,0.43653417879327994,0.5297319210592707,0.5776173556749916,0.391643527178968,0.46664154807155883,0.44820958235443636,0.5370253285182982,0.38035616198870975,0.6346673504469318
160,macrophage,trachea,712,0.49410166859678584,0.45888980171230437,0.6141111766437786,0.8265398740768433,0.2551219165325165,0.5003603100776672,0.41187232732772827,0.8885505199432373,0.700088620185852,0.9363743662834167,0.5231516361236572,1.0493305921554565,0.840053915977478,0.5840885564615425,0.3764098874622742,0.41622413031591504,0.5002348038951313,0.6519365449882627,0.42515236009743634,0.6656662872606265,0.43659399077072,0.545575930857369,0.39740825959700204,0.6141111766437786
161,neutrophil,skin of abdomen,26,0.4939429906708114,0.35540954870264563,0.7281031660772408,0.6279389262199402,0.08941420167684555,0.6080027222633362,0.043083906173706055,0.9680967926979065,0.4224240481853485,0.8979313969612122,0.7275892496109009,1.0665035247802734,0.6174399256706238,0.4437437956292925,0.1319227687223056,0.5057663431867416,0.052327063329726996,0.7103002745257637,0.25653121029197307,0.6383372727324345,0.607206538592209,0.5545046124114729,0.29209521150907114,0.7281031660772408
162,intermediate monocyte,mesenteric lymph node,4,0.49340405223154127,0.40132588673269826,0.698749818417709,0.6659812331199646,0.2124994844198227,0.4402081072330475,0.2659132182598114,0.9251807928085327,0.8158591985702515,0.8901058435440063,0.44880667328834534,0.894862949848175,0.7723550200462341,0.4706270432723898,0.3135242479493605,0.3661865917435569,0.3229618446385117,0.6788124659379274,0.4954579374354971,0.6327741056097942,0.374549715694999,0.4652639411287276,0.3653816242858996,0.698749818417709
163,innate lymphoid cell,sigmoid colon,4,0.49323305837158204,0.4195868565003223,0.64367460127369,0.37975451350212097,0.3128894865512848,0.8182994723320007,0.4413488805294037,0.40087807178497314,1.236487865447998,0.5800701379776001,0.46342673897743225,0.22984091937541962,0.3263604938983917,0.268360030239252,0.46164084223586077,0.6807014452375149,0.5360352129830953,0.2941274122463488,0.750898842045885,0.4123704674134957,0.38675082983434156,0.11950063638169514,0.15439289480659368,0.64367460127369
164,"CD4-positive, alpha-beta T cell",cardiac ventricle,4,0.4926614088371379,0.37778026575236223,0.76383409206067,0.37878549098968506,0.17490872740745544,0.6188992857933044,0.5765148997306824,0.46658533811569214,1.1853394508361816,0.505369246006012,0.48348337411880493,0.34039878845214844,0.7068559527397156,0.26767525388638747,0.258062401280286,0.5148306366315778,0.7001995489245967,0.3423373533029463,0.7198372470414082,0.3592657827870335,0.4034890100734154,0.17698272332937795,0.33439567225540123,0.76383409206067
165,macrophage,parotid gland,327,0.4925115110231642,0.4070119870251963,0.6403330992354977,0.6887654662132263,0.3158968687057495,0.48039746284484863,0.3509179949760437,0.710382342338562,0.5601775050163269,0.5791295766830444,0.4995192289352417,0.8589931726455688,0.4879536032676697,0.48672791176635105,0.4660779693698357,0.3996180595290062,0.4262034197321419,0.5212131437551315,0.3401866298983127,0.41170182464898586,0.41687166505582884,0.44661425414422856,0.2308385075653758,0.6403330992354977
166,mast cell,bladder organ,1568,0.492334458149527,0.3792495689746895,0.6697702709213041,0.9233484268188477,0.19925539195537567,0.6406596302986145,0.28819358348846436,0.6018126606941223,0.3360896706581116,0.4475754201412201,0.296141654253006,0.9114890694618225,0.4447203278541565,0.6524999780972657,0.2939837575758215,0.5329319533920768,0.3500222062879086,0.4415547095377127,0.20410175592731888,0.31818029083502636,0.24714376814679698,0.4739083195091664,0.21038593849572246,0.6697702709213041
167,monocyte,vasculature,4,0.49198352065326034,0.47142316658318123,0.6238579249664632,0.7733965516090393,0.22959095239639282,0.7190683484077454,0.39204835891723633,0.7843829989433289,0.9222576022148132,0.8960601091384888,0.5982519388198853,1.0360130071640015,1.024963617324829,0.5465339175634994,0.33874120157320126,0.5981561525278815,0.47615783078410456,0.5755080108571804,0.56007194645635,0.637006978715211,0.49926863154061923,0.538651750925132,0.48488436225827736,0.6238579249664632
168,neutrophil,blood,32198,0.4919673566858459,0.3512187441378779,0.6480584034127899,0.5903158187866211,0.13613206148147583,0.6680365204811096,0.07418373227119446,0.8549644351005554,0.21631455421447754,0.6930111050605774,0.8362964987754822,0.7413774132728577,0.015712890774011612,0.41715678246810795,0.200850850599967,0.5557053870107317,0.0900989998664365,0.6272941688705609,0.13136428817153983,0.49265992956115423,0.6979277147508806,0.38546257527107813,0.00743337118840972,0.6480584034127899
169,monocyte,bladder organ,4855,0.4919328438111876,0.4587606824666803,0.6568821949846156,0.7817952632904053,0.21893148124217987,0.5547229051589966,0.46110859513282776,0.866484522819519,0.8798410296440125,0.9268845915794373,0.4857296049594879,1.038741111755371,1.1059656143188477,0.5524690110005641,0.32301409199320846,0.4614455905391096,0.5600341473708443,0.6357465483547827,0.5343130562019522,0.6589200292236719,0.4053635925447474,0.5400701677834983,0.5232043581978446,0.6568821949846156
170,intermediate monocyte,coronary artery,4,0.4917750785622621,0.43399217412754343,0.6151699881105017,0.6667459011077881,0.30755990743637085,0.499189555644989,0.3274787962436676,0.9135397672653198,0.595936119556427,0.681864857673645,0.705808699131012,0.6336970329284668,0.48557257652282715,0.4711674090008781,0.45377751829203034,0.41525023963006236,0.39773561016255293,0.6702713534154261,0.3619022512170854,0.4847360890737247,0.5890296720805077,0.32947657411886627,0.22971210403731088,0.6151699881105017
171,macrophage,duodenum,192,0.4913181583762929,0.45670393736307335,0.6103815210921045,0.6748277544975281,0.3497447371482849,0.495608925819397,0.5438620448112488,0.8364176750183105,0.8129534125328064,0.6494003534317017,0.4103337824344635,0.8607475757598877,0.7568698525428772,0.4768785890999863,0.5160175140567727,0.4122716969576651,0.66054139907215,0.6136862642918575,0.4936933011364097,0.461657151007248,0.34244232694851273,0.44752641673564547,0.35805598321687787,0.6103815210921045
172,macrophage,lymph node,1747,0.4912432678810337,0.4514563515692082,0.5472573763433802,1.0476592779159546,0.2765035927295685,0.47314393520355225,0.3790479600429535,0.8669588565826416,0.623444676399231,0.48865240812301636,0.4152139723300934,1.2972488403320312,0.5496245622634888,0.7403463698408109,0.4079566649421359,0.3935842211661025,0.4603683456695567,0.6360945707888039,0.37860774753194887,0.3473818228998367,0.34651506883658045,0.6744754693218158,0.26001347838101524,0.5472573763433802
173,regulatory T cell,stomach,5,0.4908478374590325,0.4601948601922953,0.6087968112834841,0.4460345208644867,0.24029295146465302,0.7407564520835876,0.7322162985801697,0.9885318875312805,0.7562414407730103,0.6242868304252625,0.6020857691764832,0.3347551226615906,0.5528472661972046,0.3151979324829681,0.3545310573396373,0.6161973758400935,0.8893048943237688,0.72529366524825,0.4592530489394011,0.44380400783964574,0.5024681384899378,0.17404842574942583,0.2615380580980256,0.6087968112834841
174,monocyte,mesenteric lymph node,35,0.49071547957578476,0.35685537216620605,0.6670031329979702,0.5079395771026611,0.324025958776474,0.5705830454826355,0.3272770047187805,0.3984036445617676,0.4679799973964691,0.46084603667259216,0.4490179419517517,0.6208868026733398,0.13483378291130066,0.35894420059400217,0.478071724827149,0.47463882945102553,0.3974905265840214,0.292311905419765,0.2841965925952095,0.3276143402432351,0.3747260290667106,0.32281618191436384,0.06378645225325821,0.6670031329979702
175,T cell,stomach,44,0.49037217815401013,0.38857624680743774,0.6822654138251207,0.5100699663162231,0.23576004803180695,0.5148047804832458,0.5005402565002441,0.5155652165412903,0.9822807312011719,0.5506303310394287,0.48520565032958984,0.3780404031276703,0.38715454936027527,0.36044967661455163,0.34784315810218597,0.4282397458860283,0.6079254187251673,0.3782742775385761,0.5965230102405445,0.39144177939314184,0.40492632841891,0.19655363750942487,0.18315302474044248,0.6822654138251207
176,intermediate monocyte,lung,2785,0.48904064024073396,0.43694977224628545,0.5813931903248537,0.8047788739204407,0.27192026376724243,0.4685489237308502,0.3529622256755829,0.9370066523551941,0.5763614773750305,0.7576650977134705,0.5281686782836914,1.0233980417251587,0.5300371050834656,0.5687107730452147,0.4011943672831974,0.3897618663240084,0.4286862166457755,0.6874891926308109,0.350014891415016,0.5386222976006064,0.44078094213867197,0.5320928822868958,0.25074714782795043,0.5813931903248537
177,monocyte,endocrine pancreas,2,0.48886652199669856,0.5060520123892045,0.547868300165704,1.249435305595398,0.23898421227931976,0.4648604691028595,0.270917683839798,1.1200754642486572,0.8736523389816284,0.8218067288398743,0.4757544994354248,1.1802324056625366,0.9967436194419861,0.8829348552027081,0.3526001280954382,0.38669362971765797,0.32903996082137565,0.8218082280060361,0.5305547656582107,0.5842204290618755,0.39703891031422034,0.6136353959000718,0.4715341950473999,0.547868300165704
178,myeloid leukocyte,lacrimal gland,178,0.4876011832804432,0.42808980628617715,0.6670802101442255,0.7453751564025879,0.19452723860740662,0.5049060583114624,0.43434256315231323,0.8368970155715942,0.7104138135910034,0.9104093313217163,0.48702043294906616,0.9594395160675049,0.9302988648414612,0.5267321187761695,0.287007784308599,0.4200055055911698,0.5275257706957355,0.614037960247424,0.4314226810512282,0.6472078062898691,0.40644084759749716,0.498839079879151,0.4401008622780156,0.6670802101442255
179,gamma-delta T cell,sigmoid colon,397,0.4874173350678147,0.39394694196907143,0.635503016869455,0.48638755083084106,0.27864745259284973,0.5914899110794067,0.5051976442337036,0.48202139139175415,0.7707744836807251,0.5372545123100281,0.5168497562408447,0.5177453756332397,0.2720281183719635,0.34371409215187965,0.41111974109349325,0.49203018079401495,0.6135819954964852,0.35366290769201303,0.4680787280226749,0.3819329419951131,0.4313347835019034,0.2691901078362495,0.1286896222105673,0.635503016869455
180,myeloid dendritic cell,uterus,2,0.48735595182825603,0.47881736387044305,0.7801885843125776,0.8912978768348694,0.13360966742038727,0.4901103675365448,0.4438246786594391,1.1606230735778809,1.0915391445159912,1.1532682180404663,0.41628849506378174,0.852111279964447,1.9530681371688843,0.6298509080873657,0.19712928062442614,0.407697727773506,0.5390421651619358,0.8515583297057308,0.6628738563219523,0.819855605366193,0.3474118072506107,0.44303616823533387,0.9239471354210725,0.7801885843125776
181,natural killer cell,muscle of abdomen,34,0.48727354172431925,0.40598088051940845,0.6060651285844555,0.5868135094642639,0.2248881459236145,0.5966522693634033,0.3366369307041168,0.6658331751823425,1.0915590524673462,0.5775618553161621,0.567902147769928,0.6301838755607605,0.25929713249206543,0.4146818156086298,0.33180262538486455,0.4963244824079901,0.40885851717014793,0.4885270674251264,0.6628859460949599,0.4105873352958719,0.473940341464458,0.3276499866587621,0.1226669148042251,0.6060651285844555
182,monocyte,sublingual gland,10,0.4872243433318636,0.4234892217765133,0.6559151739576756,0.739927351474762,0.2777763605117798,0.5510501861572266,0.26751410961151123,0.7573264837265015,0.6811437010765076,0.8400009870529175,0.48422127962112427,0.7376424074172974,0.7362684607505798,0.5228823341305928,0.4098345215535129,0.45839044359476233,0.3249061888399558,0.5556564316233877,0.413647420809815,0.5971546835120576,0.40410482599718156,0.3835206426602893,0.3483099858448802,0.6559151739576756
183,T cell,posterior part of tongue,189,0.4871498170312534,0.4038849189351471,0.6594002062122655,0.47253724932670593,0.2659533619880676,0.6028408408164978,0.5340132713317871,0.5910980105400085,0.7820676565170288,0.5990615487098694,0.5193617343902588,0.4500027894973755,0.46475180983543396,0.3339265394084105,0.3923907299566827,0.5014724382291909,0.6485796843775236,0.43369328596589696,0.47493688704126913,0.42587141567435927,0.4334311442685594,0.23396886796575098,0.21986232595124097,0.6594002062122655
184,myeloid dendritic cell,liver,56,0.4864647000478295,0.41775098958761037,0.7373830418076329,0.5816981196403503,0.21111731231212616,0.42742490768432617,0.41427549719810486,0.8916128873825073,0.8466176986694336,1.062475562095642,0.4882604777812958,0.5431168079376221,1.0721632242202759,0.41106693778882125,0.31148497490460336,0.3555529023648061,0.5031535462554987,0.6541834282020272,0.5141370710953942,0.7553113243931813,0.40747572178053376,0.28238141560915536,0.5072133024289284,0.7373830418076329
185,"CD4-positive, alpha-beta T cell",ascending colon,756,0.48634457592914626,0.3327406441277909,0.7464066988113341,0.27202874422073364,0.2518143355846405,0.6090738773345947,0.5198403000831604,0.37700068950653076,0.6140707731246948,0.44606590270996094,0.39171862602233887,0.1886255443096161,0.25009140372276306,0.19223377057930374,0.37152984348454066,0.506657382261961,0.6313660649552925,0.2766083879966459,0.372915129503911,0.3171071785199063,0.32690712670139044,0.09807162555778305,0.11831191737019305,0.7464066988113341
186,macrophage,aorta,3700,0.48591531542238187,0.4255984039583748,0.6150777637666199,0.8082444071769714,0.2937138080596924,0.4673261344432831,0.3836990296840668,0.8311078548431396,0.5417047739028931,0.5570676326751709,0.4992300570011139,1.078989863395691,0.6924153566360474,0.5711597514679887,0.433348819813267,0.38874469050585,0.4660172488743928,0.6097904072282309,0.32896844265190833,0.3960180416597493,0.4166303378382075,0.5609966044147876,0.32756419149452126,0.6150777637666199
187,natural killer cell,buccal mucosa,3,0.48565398990089104,0.3927526179718509,0.6363249101239977,0.45570138096809387,0.21627111732959747,0.6659958958625793,0.33913514018058777,0.669704258441925,1.255466341972351,0.49447718262672424,0.5214726328849792,0.4047173261642456,0.2417231649160385,0.32202918471957426,0.31908895966998757,0.5540078958427829,0.411892688792358,0.4913673118332613,0.7624241602023785,0.35152264109993686,0.43519278570153025,0.21042370593866377,0.1143531152542564,0.6363249101239977
188,intermediate monocyte,parotid gland,41,0.4853771255069558,0.4076823082810953,0.6662960271004403,0.6593763828277588,0.27076393365859985,0.4717870354652405,0.2990003526210785,0.8301259279251099,0.6329159140586853,0.7520064115524292,0.5531567335128784,0.7558276057243347,0.6951574087142944,0.4659596127057425,0.3994883041899942,0.39245548572859934,0.36314744359838147,0.6090699596813517,0.3843594751387935,0.5345995512042646,0.461634618206563,0.39297562907577915,0.32886138697616185,0.6662960271004403
189,mast cell,muscularis mucosae of stomach,4,0.48528499264776337,0.32795657564319736,0.7611000820578394,0.7746701836585999,0.2722316384315491,0.4220789968967438,0.2402622550725937,0.39967310428619385,0.31115055084228516,0.4771736264228821,0.13697417080402374,0.704082727432251,0.5340003371238708,0.5474339514621929,0.40165377313881045,0.35110591281848785,0.2918077619572807,0.2932433180611048,0.18895663666279408,0.33922158456809787,0.11431121635583218,0.3660720389657116,0.2526220526615573,0.7611000820578394
190,myeloid leukocyte,conjunctiva,3,0.48497301607287613,0.37831169659491565,0.6597263311625505,1.0803827047348022,0.17238609492778778,0.46325770020484924,0.16747711598873138,0.6446283459663391,0.5471927523612976,0.6567490696907043,0.17195163667201996,0.8209164142608643,0.4440956115722656,0.7634709397890463,0.25434047953915895,0.3853603683113562,0.2034074073805955,0.47296891649744416,0.3323012021433213,0.4668813357397693,0.14350151292740884,0.4268170967421038,0.21009040102413137,0.6597263311625505
191,mast cell,ileum,42,0.4848943329091341,0.38227454274728384,0.678401188834117,0.773757815361023,0.28967031836509705,0.6539692282676697,0.35115984082221985,0.508169412612915,0.35419347882270813,0.40088459849357605,0.27294912934303284,0.7157637476921082,0.5377528071403503,0.5467892107804585,0.42738300738294405,0.5440035266722688,0.42649715082648293,0.3728479176949247,0.21509590230536768,0.2849878979049448,0.2277885443315338,0.3721453237334269,0.2543972513125913,0.678401188834117
192,microglial cell,sclera,16,0.48478811695830143,0.43483902786308376,0.6469228928223216,0.7847729325294495,0.29226648807525635,0.41797390580177307,0.2865748703479767,0.8470511436462402,0.8223190307617188,0.709160566329956,0.5957828760147095,0.7055551409721375,0.8017720580101013,0.5545732319607395,0.4312134268220732,0.34769109766137324,0.3480562168376147,0.6214881243357595,0.4993808877918486,0.5041405427769081,0.4972080855934391,0.3668375873959546,0.3792980808815651,0.6469228928223216
193,natural killer cell,small intestine,37,0.48475222220005654,0.3678849806183567,0.6986194828304937,0.4345194697380066,0.24018149077892303,0.5716688632965088,0.47184351086616516,0.5044469833374023,0.6755360960960388,0.5410614609718323,0.5259562134742737,0.3342271149158478,0.36432573199272156,0.3070606244098898,0.354366606928076,0.4755420657112932,0.5730721159606201,0.37011674189076676,0.4102420140895807,0.3846392926522262,0.4389345389662749,0.1737738999521823,0.1723532886685728,0.6986194828304937
194,macrophage,mammary gland,685,0.4841876277102931,0.4299782938717167,0.6605387968644039,0.8026808500289917,0.20364603400230408,0.42605459690093994,0.36265093088150024,0.8432283997535706,0.7359238266944885,1.0408568382263184,0.470785915851593,0.9613466858863831,0.9583364129066467,0.5672281685337905,0.30046176268504077,0.35441301096536854,0.44045352225750534,0.6186833469034968,0.44691449446505577,0.7399426255355604,0.3928923998465932,0.4998306700958245,0.45336471709498594,0.6605387968644039
195,monocyte,spleen,3114,0.48404169121496976,0.4451572677116291,0.6108382906219176,0.6080356240272522,0.29422566294670105,0.4860328137874603,0.38248759508132935,0.9319478273391724,0.8660512566566467,0.9206918478012085,0.5537860989570618,0.6914652585983276,0.689936101436615,0.42967878629198836,0.43410401655619907,0.40430581952489686,0.46454591489363245,0.6837774927008439,0.5259387527755802,0.6545176225503967,0.462159852482738,0.3595118687432926,0.3263913185691486,0.6108382906219176
196,neutrophil,aorta,265,0.4838519385799044,0.33756929974296923,0.6792850251858976,0.5557162165641785,0.14153443276882172,0.6230742931365967,0.0794982984662056,0.7771715521812439,0.2581750154495239,0.648834764957428,0.8167277574539185,0.6284767985343933,0.14105449616909027,0.3927063810415323,0.20882157297434248,0.5183036115369107,0.09655374518909007,0.5702169153247161,0.15678546111407765,0.4612550755197681,0.6815967042407234,0.3267624302064219,0.06672931435081011,0.6792850251858976
197,"activated CD8-positive, alpha-beta T cell",duodenum,563,0.48368212637002655,0.37478620187253925,0.7036092813506756,0.533725380897522,0.2136792689561844,0.6355139017105103,0.4481978416442871,0.4784157872200012,0.8228814005851746,0.4861263036727905,0.4347526431083679,0.3932130038738251,0.49181583523750305,0.3771661804259644,0.3152649159821089,0.5286514851709004,0.5443535400297749,0.35101744739057955,0.49972240578085164,0.3455860213153822,0.36282098410170216,0.20444229132119163,0.23266563182025818,0.7036092813506756
198,macrophage,muscle of pelvic diaphragm,897,0.48313660347019,0.3836554410736416,0.6566833748671596,0.6818805932998657,0.2097070962190628,0.48449087142944336,0.3853386342525482,0.753838837146759,0.523457407951355,0.6460965871810913,0.4493919312953949,0.9455182552337646,0.5527819395065308,0.48186259841909435,0.3094043254327662,0.40302315660372456,0.46800861176857245,0.5530975177402665,0.31788711597958147,0.45930851151730806,0.3750381402956016,0.49160103221823725,0.26150715369302,0.6566833748671596
199,intermediate monocyte,liver,557,0.4826684843106712,0.4252758931447807,0.6764132572060426,0.702211320400238,0.20090094208717346,0.4359726011753082,0.42219963669776917,0.8493576645851135,0.870631754398346,0.9698110818862915,0.45790666341781616,0.8247084021568298,0.9693983197212219,0.4962296548870392,0.29641162166661433,0.36266329105438616,0.5127777188586221,0.6231804369933766,0.5287204140812409,0.6894363680477572,0.3821440740650467,0.42878865588810344,0.4585978254126697,0.6764132572060426
200,monocyte,posterior part of tongue,101,0.4822898557229302,0.4994704082034689,0.6382575715739274,0.8148412704467773,0.2891275882720947,0.5811290740966797,0.4688520133495331,0.9880819916725159,0.8046960830688477,0.9133392572402954,0.652052104473114,0.7331633567810059,1.346748948097229,0.5758215378684798,0.4265822569965955,0.4834115308419211,0.5694388270157319,0.7249635730979621,0.4886787601076294,0.6492906835859558,0.5441673328057279,0.3811918606362825,0.6371128631126601,0.6382575715739274
